Descriptor,Model,Train_Fraction,Train_Percent,Repeat,Fold,Heldout_Substrate,R2(train),MAE(train),RMSE(train),R2(test),MAE(test),RMSE(test),n_train_full,n_train_used,n_test
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,6,C18,0.9884466335386355,0.0887533341458391,0.11942711273848261,0.9653732249015134,0.2215004753313022,0.28536764262527353,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,7,C19,0.9876550392669712,0.09523099791660038,0.1292976936686524,0.9706227049223437,0.17316490125552483,0.2282946187900293,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,8,C2,0.9827336670053771,0.11094405700614604,0.15053228977762734,0.9732363403963235,0.13660609811411928,0.16885530086989012,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,9,C3,0.9873942258452618,0.1021974768651279,0.1389058694860133,0.9176240176169247,0.1837831237338402,0.25666695809238793,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,7,10,C4,0.9870041612778754,0.10002397791065795,0.1367809228962048,0.8483035002179339,0.32055453569785736,0.39396689818303926,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,1,C1,0.9847476399452596,0.10527316727272722,0.14121668627468248,0.9621951226443246,0.16332772742698276,0.20339239257321134,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,2,C12,0.9863396177570586,0.10256663099053187,0.13856017171525412,0.9588062041019519,0.22329315586106757,0.2969818743885117,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,3,C13,0.9870603828464731,0.09814332303258125,0.13182619789724342,0.9599048771853026,0.21182894370225452,0.2784057401313998,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,4,C14,0.9875336735928751,0.09817469857741844,0.13392263785502992,0.847615156046843,0.3640998536220616,0.42452284522710193,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,5,C17,0.9896122320138061,0.09329924477371615,0.1266495979467399,0.9563163174398703,0.15788172973454698,0.2116726983149204,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,6,C18,0.9862748935870638,0.10074654157942142,0.1344031832274556,0.9659261483760435,0.2180199567672421,0.2830800857421791,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,7,C19,0.987449988133495,0.09421113104586638,0.12850174402407283,0.9599860379378409,0.20253189246340988,0.2664376226872077,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,8,C2,0.9838534794667257,0.11066237063649906,0.15198256101883922,0.9735246219863409,0.13643876570235441,0.16794343627276903,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,9,C3,0.9877331005435949,0.10032323116549297,0.13260038823924436,0.936684505830827,0.16561983579116696,0.22502183428387856,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,8,10,C4,0.9880416914020332,0.1003626508031287,0.1356502675477881,0.7910288792986806,0.3730648121862489,0.4623970865304244,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,1,C1,0.9878432871142312,0.09698094206622712,0.13465106298912957,0.9539463195410003,0.1787885905700428,0.22448791173904542,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,2,C12,0.9889594576201532,0.09114691538970891,0.1230013466908701,0.9656583649185319,0.21087422954739557,0.27115931119619163,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,3,C13,0.9889598399579121,0.09113136751008671,0.1219766778935725,0.9578493550079319,0.21474168739046892,0.28545294208235134,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,4,C14,0.9888266780211601,0.09837340212115168,0.12968168118184772,0.8204089258387812,0.35909549763364795,0.4608637538873238,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,5,C17,0.9877877767870163,0.09482187058662102,0.1282279140487548,0.9564200330971585,0.1601242381787651,0.2114212678249068,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,6,C18,0.9853094741838596,0.1012858067796016,0.1350793965485581,0.9626598638128662,0.22775383312069863,0.2963375277004654,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,7,C19,0.9883533322182808,0.09306440325047695,0.12808115594316022,0.9685227916459074,0.18668573315060888,0.23631314295552885,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,8,C2,0.9881712661553295,0.0973665378988966,0.1320505545043591,0.9684250587485873,0.1454177911844483,0.18340586762659314,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,9,C3,0.9896789624250896,0.09570348072252988,0.12779864092779983,0.9300827258676867,0.17319293629307453,0.23646229709104177,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,9,10,C4,0.9864101359964272,0.09768761937518763,0.13138985405633985,0.8203099039902154,0.33325002529975273,0.42877950984052327,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,1,C1,0.9879654897698227,0.09669113829096093,0.13113061772514967,0.957317524009903,0.17151356138304588,0.21611533812786884,6048,1210,841
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,2,C12,0.9885921582767692,0.09116543256555565,0.12394196963516846,0.9645498933948025,0.2153419195072996,0.27550076573399895,6210,1242,679
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,3,C13,0.9897609584579921,0.09029652129231545,0.12101577303827295,0.9618267389539321,0.20004259737409286,0.2716514592575878,6483,1297,406
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,4,C14,0.9855028117441513,0.10704574840579965,0.14326834736594757,0.7331480710077184,0.4866513314917866,0.5617788079467978,6471,1295,418
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,5,C17,0.9853672745603689,0.10318419759248391,0.14099266881684425,0.9593655115184552,0.1539574295488547,0.2041515226054558,6082,1217,807
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,6,C18,0.986229526379342,0.09633805880201078,0.13226860449577804,0.9637332470976104,0.22856731739152253,0.292047196217669,6285,1257,604
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,7,C19,0.9886523543791952,0.09341031805986416,0.12580627531568583,0.9662261264453936,0.18932703590023925,0.24478241123675373,6206,1242,683
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,8,C2,0.9869741552119295,0.10434770475320689,0.14147029731872765,0.9726846168689078,0.14031107209202012,0.17058686910160784,6147,1230,742
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,9,C3,0.9856888841548523,0.1071278511430682,0.1444076224331051,0.9434353307340109,0.15027174935226775,0.212687656599695,5729,1146,1160
dg_ch3,GPR[Matern_1.5 + White],0.2,20,10,10,C4,0.9869896837787899,0.10004532924819011,0.13607348097134522,0.8255966784969239,0.3315068317303108,0.42242472401417097,6340,1268,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,1,C1,0.9900146461212661,0.0920385533020311,0.12635510921571141,0.9560543497026819,0.1775016138700714,0.21928995380905628,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,2,C12,0.9862313178943046,0.09778446767845482,0.13322778657172166,0.9699829700275872,0.19701068783623282,0.25351163543015126,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,3,C13,0.9893883144644507,0.09049438877858794,0.12186134880045585,0.966865861176461,0.1860870397285115,0.25308724305531355,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,4,C14,0.9876703308227082,0.09889973355636764,0.1331030881998572,0.6752118499694666,0.5456020880295722,0.6197695952243526,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,5,C17,0.9871495836674926,0.09958867843620132,0.13770549158794484,0.965407120096406,0.1432326902030836,0.18836429494087345,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,6,C18,0.9880204771974447,0.09327869950454075,0.12742346082016925,0.9686346372790167,0.21194994830617622,0.27159630779045046,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,7,C19,0.9872709304121398,0.09953548227280956,0.1348677479037013,0.9725066552194817,0.18101072729952505,0.22085313129425355,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,8,C2,0.9871947801518073,0.09944195586077352,0.13593708079607097,0.9758885620820955,0.12999644513033268,0.16027046818901386,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,9,C3,0.9878220377720451,0.10251611664902978,0.13643178520661323,0.9489907278107527,0.14413231632998402,0.20197342195663498,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,1,10,C4,0.9863879389425337,0.09936308726203476,0.13726528836720378,0.82128039987171,0.34509308845476916,0.4276200354121984,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,1,C1,0.9878782053439787,0.09745853223004092,0.13411187064398689,0.9493162939491819,0.1896397089910006,0.2355022008394901,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,2,C12,0.9878823237360909,0.09146593280517873,0.12532933939675214,0.973499596678277,0.18686679752357382,0.2381991894776342,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,3,C13,0.9896635781099078,0.08940067110128028,0.1197096725588544,0.9623909082537854,0.19567235713458034,0.26963659482985436,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,4,C14,0.9892159877837331,0.09328724917018574,0.12450930017879275,0.724301202997454,0.5109000633507519,0.5710151283553467,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,5,C17,0.9891575740776702,0.09224971802705789,0.1255345186644084,0.9639113868556157,0.1457195251037456,0.19239346714642033,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,6,C18,0.9877381624393381,0.09354731070661504,0.12605671099038424,0.9667132213471455,0.21633271272837287,0.2797915463676217,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,7,C19,0.9882279579247836,0.09230832408978601,0.12530814657049594,0.9723719335274843,0.17552720710816244,0.22139357748848282,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,8,C2,0.9877059695951421,0.0980589376136275,0.13399997825384022,0.9710181377456786,0.14012895528375824,0.17571348572268655,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,9,C3,0.9876101643038008,0.10324624083146466,0.13897626850498204,0.9427907769307429,0.1550263613001861,0.2138960108442953,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,2,10,C4,0.9870916961723779,0.09769536144857462,0.13197195922151625,0.8373488282191859,0.3299914581292273,0.40794400127447705,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,1,C1,0.9872525812828494,0.09833393197542896,0.13372162260510875,0.94976068288586,0.19242721061951704,0.23446749963233826,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,2,C12,0.9868762143451587,0.09329900453124217,0.1292407423484818,0.9659272694876222,0.21151663819309907,0.27009559834075136,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,3,C13,0.9883004309034449,0.09562814299106082,0.12859599373796796,0.9664151437836517,0.1873871222557818,0.25480277757104997,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,4,C14,0.9884830371979232,0.09481180202120724,0.12832360757000122,0.6492485664970129,0.5837317560429292,0.6440653070798352,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,5,C17,0.9891550095045705,0.09283291933486958,0.12880192359932266,0.964619424802962,0.14622061066016426,0.19049679326104574,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,6,C18,0.9867314409495495,0.09613427268370335,0.1298115192423074,0.9661093118730757,0.21195746909033253,0.282318214049789,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,7,C19,0.9863863901137957,0.09861113924217764,0.1380665845510098,0.9693490146844754,0.18156079709584155,0.23319111122330613,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,8,C2,0.9895443425866193,0.08980079644416361,0.12114516779802711,0.9747079456654196,0.13319928258560454,0.164147398143377,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,9,C3,0.9873823966466635,0.10229441204376125,0.13777523813608783,0.9463678284189302,0.14487939896230317,0.20710107402276529,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,3,10,C4,0.9882280291016858,0.09678798545390402,0.13088830575974983,0.839923014314614,0.32087687013687693,0.40470297971451186,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,1,C1,0.9856866401123283,0.10103632731838763,0.13984875105212158,0.9606821406657862,0.16994379245660954,0.20742243135455474,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,2,C12,0.9887946927891879,0.08996760048981305,0.12034038167506148,0.9664666844844569,0.20741900999917834,0.2679490891917141,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,3,C13,0.9884915497735158,0.09159939138732522,0.12346161393657873,0.962682034483206,0.19738732892947547,0.26859095954407397,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,4,C14,0.9848423897718385,0.10608008839109502,0.14594995122601878,0.6801383235985634,0.5560229736655107,0.6150512188677597,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,5,C17,0.988415885872462,0.09592614863369034,0.13265399672616593,0.9637469584572106,0.14820333346123327,0.1928312644827698,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,6,C18,0.9879370228127424,0.09317917475252475,0.128237975582001,0.9678938120675493,0.2111040024941164,0.27478503451766084,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,7,C19,0.9889120012355357,0.09352595792459216,0.12649632991005702,0.9694033219315934,0.18055216723887815,0.2329844362724957,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,8,C2,0.9901244212929651,0.09030815032722771,0.12173576396452632,0.9725833570181794,0.14018259322076507,0.1709027647608425,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,9,C3,0.985773421185185,0.10536373511674126,0.14262971854149814,0.946225151082421,0.1490230511867011,0.20737636591237618,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,4,10,C4,0.9892889955017019,0.0896113865885408,0.12133615954133178,0.8393815885361245,0.33399033388459176,0.4053868121184504,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,1,C1,0.9879486793958325,0.0976785388800105,0.13276158576322397,0.9600916489804089,0.17230405453922812,0.20897420421359478,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,2,C12,0.9887742133911208,0.08806550695623981,0.12007573230903691,0.9691999815496333,0.2034275025259675,0.2567967516621899,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,3,C13,0.986778714576978,0.10070426231288616,0.13754006070261365,0.962389438143485,0.20010694665915155,0.2696418647213006,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,4,C14,0.9857290276181088,0.10409045838264443,0.14244689225853868,0.673867096559359,0.5445288819037112,0.6210513174279434,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,5,C17,0.9882965603461388,0.09855614205387063,0.13649763999306494,0.9620707087339312,0.14811370761566925,0.1972389076397856,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,6,C18,0.9882139206300637,0.08933213706898281,0.1218174106773966,0.9675864282285186,0.2130592276947778,0.2760972936342585,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,7,C19,0.9859980661895791,0.09655145395486243,0.13334610830298377,0.9725211742190881,0.1742721503296074,0.2207948082709214,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,8,C2,0.9863706018660334,0.10266061464419315,0.14106761547954336,0.9766293864251034,0.13244141207079954,0.15778910305437477,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,9,C3,0.9886905495241652,0.09702335173612682,0.13156485393879797,0.9499257178831723,0.14583103447694848,0.2001137940511468,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,5,10,C4,0.9907810996453286,0.08365741294944663,0.11317843149317307,0.8142300172013491,0.35277778287681455,0.4359731299998372,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,1,C1,0.9871214159356207,0.099771605977096,0.13738969581690294,0.9552942894725026,0.18206615763832634,0.2211781846493727,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,2,C12,0.9891126601518639,0.08777734133633446,0.11799508575194753,0.9627771625821681,0.2156050289638625,0.2823051332981134,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,3,C13,0.9888770801109265,0.09034916893064225,0.12252645415740336,0.9609756219394021,0.20209360853594002,0.2746631562524783,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,4,C14,0.9879592033586722,0.09816045094485897,0.13283122170805764,0.7988376660191231,0.41083122740592815,0.4877570011756649,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,5,C17,0.9881012950732534,0.09668162272336794,0.1321152641937531,0.9651699669404569,0.14357898136330435,0.18900886236464057,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,6,C18,0.9874249446931201,0.09374306580691422,0.12733180870683844,0.9649716391236794,0.22205533041774864,0.28701765523368344,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,7,C19,0.9872049241489185,0.09436712375018681,0.12909910426168045,0.96810500471293,0.18387437910605375,0.23787622790558371,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,8,C2,0.9873328782142102,0.09779539996453536,0.13187063463830065,0.9719324797899017,0.14046865571257414,0.1729195004348203,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,9,C3,0.9863009494669845,0.11146537843554712,0.14877869066780983,0.9404016273243051,0.1551344202585079,0.2183166511619904,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,6,10,C4,0.9888489763947429,0.09649902858053477,0.12997036653289132,0.8115228187841097,0.3645045190186577,0.4391383261179498,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,1,C1,0.9888126037908337,0.09235277754540679,0.1265300268339103,0.9592077132024818,0.17405734916569715,0.21127582903712683,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,2,C12,0.9896252472732013,0.08721450861189997,0.11725982598256181,0.9657148180752577,0.21360611454892,0.27093634430429264,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,3,C13,0.9885232797517503,0.09279308252973456,0.12614290831785033,0.9654706479153323,0.18972140752294622,0.25836080308538123,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,4,C14,0.9874284832444644,0.10280331727557564,0.13842060529335953,0.641408935177489,0.5867811446632551,0.651223270283337,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,5,C17,0.9877306397575669,0.09891909151658902,0.136403054297426,0.9625152840845048,0.14832274318046015,0.19607956586752517,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,6,C18,0.9883711528849233,0.09026486445395646,0.12302465707221294,0.9682120249814394,0.20816706062128063,0.2734199100173643,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,7,C19,0.9871403105586816,0.09660390351388527,0.13342710147523043,0.9725077964917586,0.16675538189812675,0.22084854734541384,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,8,C2,0.9858133671016968,0.1023663426464442,0.13890378913538232,0.977630095100115,0.12645474025527859,0.15437395084704023,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,9,C3,0.9883802343281111,0.09830669045019738,0.13269014195740478,0.9388961535276622,0.16202894275055124,0.22105682857047138,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,7,10,C4,0.9890163143042752,0.0916988011596345,0.12633198755150896,0.8352686154433968,0.3329044146824079,0.4105443951746983,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,1,C1,0.9866528820984051,0.09831914471541377,0.13289378404861885,0.9561062930535398,0.17960524769054265,0.2191603161448499,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,2,C12,0.9887941776094903,0.09030709594748526,0.12228707132677147,0.9656064523740842,0.20809309134265805,0.2713641828347373,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,3,C13,0.9885679698254429,0.09259806979626596,0.12443193159450448,0.962581825773174,0.19888979665594939,0.26895133703027374,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,4,C14,0.9867130494613278,0.09955276761965975,0.13621815681724828,0.8008549042307672,0.4366658795121381,0.4853052470175029,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,5,C17,0.9884179809807006,0.09473421997608972,0.13121227491143894,0.963625847637619,0.14738052767734225,0.19315309238079223,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,6,C18,0.9865057010788854,0.09990780896086497,0.1320360355721017,0.9674897823304731,0.21125607519625664,0.27650859989728055,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,7,C19,0.9864147262531977,0.09808841542306664,0.13345563656837717,0.9660307524633636,0.18994464042345674,0.2454893948586493,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,8,C2,0.9843683158521903,0.10873587381596343,0.14837254263187258,0.9757732891654275,0.13098969800651283,0.16065312507775723,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,9,C3,0.9882893629199548,0.09865287328041869,0.13105329252346448,0.9481121455921445,0.14706125406045148,0.20370538813143854,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,8,10,C4,0.9887428330128625,0.0955296420972829,0.13032113901554243,0.787206609513553,0.387733874520458,0.4666067534484237,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,1,C1,0.9876554243351443,0.09835501125058406,0.13710285933729122,0.9552906229114715,0.1804725303969003,0.2211872544826894,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,2,C12,0.9895687498184575,0.08695123349988425,0.11824152869541842,0.9684017129052557,0.20545452392243058,0.2601032674260158,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,3,C13,0.9894221867229841,0.09019099226580661,0.12126182717854049,0.9624101199747767,0.19973518554721678,0.2695677172725793,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,4,C14,0.9877535729916839,0.10129089441474605,0.1346261645705027,0.7090214866212561,0.5142535784195517,0.5866250973898376,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,5,C17,0.989216619414059,0.09275625850533539,0.1261303043817412,0.9590639308175978,0.15430486092902568,0.20490770715481663,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,6,C18,0.9875684593272683,0.09434915980163176,0.12584557546434566,0.9656142028528282,0.21706512782798992,0.2843729301400112,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,7,C19,0.9866288124457512,0.09869191754047138,0.13596878242820962,0.9703502090073176,0.18265020529835077,0.22935097467241725,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,8,C2,0.9887095778270333,0.09423088099885397,0.12783095792488364,0.9708132822642859,0.13960163771183798,0.17633339906497136,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,9,C3,0.9876230237878277,0.10367076820763073,0.13852834597813318,0.9412861538767463,0.15985122511034336,0.21669052674288095,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,9,10,C4,0.9876537018847908,0.09550860862122747,0.12780515054218627,0.8448200810346964,0.31172693091722165,0.39846457174033567,6340,1902,549
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,1,C1,0.9900772267592615,0.08691101897915025,0.11874224080256512,0.9508289617084655,0.1884405658186497,0.23196126997035288,6048,1815,841
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,2,C12,0.9868758537215009,0.09643778310448754,0.13040825536789727,0.9706402963222752,0.1993633774859661,0.25072051518408683,6210,1863,679
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,3,C13,0.9904861644580167,0.08860818750912516,0.11867033707743595,0.9630887119487893,0.1935351455406734,0.2671234477356253,6483,1945,406
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,4,C14,0.9857587034117093,0.10619928551209579,0.14393911677255167,0.6840329122221167,0.5507182416302527,0.61129536468135,6471,1942,418
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,5,C17,0.9867758584200297,0.09996527453016844,0.13889912473026658,0.9623494402332609,0.1496976009566363,0.19651284515029113,6082,1825,807
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,6,C18,0.9871250365414515,0.09432163574361116,0.12883099406883708,0.9664581475689826,0.21775644092019036,0.28086151003335724,6285,1886,604
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,7,C19,0.9881759401913225,0.09233643323277306,0.12605766780302752,0.9655495549510301,0.19341254435148147,0.24722204258733457,6206,1862,683
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,8,C2,0.9863443295224696,0.10534731242748786,0.14244953385040665,0.9740662632333912,0.13720330244352497,0.16621664013711207,6147,1845,742
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,9,C3,0.9862793727906183,0.10368390272297535,0.14069289444465316,0.9492655526367328,0.14380597047253108,0.20142859672174684,5729,1719,1160
dg_ch3,GPR[Matern_1.5 + White],0.3,30,10,10,C4,0.9882863579568629,0.0965355336842322,0.1296886068216689,0.8116409087296652,0.3524187918237155,0.43900073400710815,6340,1902,549
